sysid,sum_min,num_trip,pct_ttl_num_trips,yroverchange,year,assigned_month
4,524125.8667,31372,0.727483536,-0.884136118,2021,1
29,44539,2163,0.001364909,-0.323851204,2021,1
29,0,0,0,0,2021,1
29,0,0,0,0,2021,1
25,0,0,0,0,2021,1
25,0,0,0,0,2021,1
25,0,0,0,0,2021,1
3,14957086.82,1132901,0.714889877,-0.110913257,2021,1
3,0,0,0,0,2021,1
3,0,0,0,0,2021,1
1,1093969.267,73785,0.046560246,-0.439532393,2021,1
1,0,0,0,0,2021,1
1,0,0,0,0,2021,1
9999,0,0,0,0,2021,2
9999,0,0,0,0,2021,2
9999,64333.43333,4702,0.004790265,-0.78898712,2021,2
73,360856,15540,0.015831715,-0.452141724,2021,2
73,391,16,0.000280048,-0.976911977,2021,2
73,0,0,0,0,2021,2
60,606857.8,39257,0.039993928,-0.70664106,2021,2
60,56144.46667,3324,0.058180036,,2021,2
60,33265.11667,2511,0.0631571,,2021,2
58,7149.416667,342,0.00034842,-0.558139535,2021,2
58,648.5166667,44,0.000770133,,2021,2
58,169.8,14,0.00035213,,2021,2
56,80007.9,5077,0.12769757,,2021,2
56,120034.4667,6589,0.115327394,,2021,2
56,938470.85,64050,0.06525234,-0.62639119,2021,2
54,0,0,0,0,2021,2
54,94126,3053,0.003110311,0.203389831,2021,2
54,0,0,0,0,2021,2
53,184444,7305,0.007442129,0.320260257,2021,2
53,0,0,0,0,2021,2
53,0,0,0,0,2021,2
43,0,0,0,0,2021,2
43,0,0,0,0,2021,2
43,288345,19309,0.019671466,-0.490836695,2021,2
4,2132468.333,134578,0.137104284,-0.462522166,2021,2
4,779616.5,47160,0.825442389,-0.621994229,2021,2
4,513301.1333,32156,0.808793199,-0.928155218,2021,2
29,0,0,0,0,2021,2
29,32832,1776,0.001809339,-0.401617251,2021,2
29,0,0,0,0,2021,2
25,0,0,0,0,2021,2
25,0,0,0,0,2021,2
25,0,0,0,0,2021,2
3,8385164.917,633224,0.645110812,-0.429252838,2021,2
3,0,0,0,0,2021,2
3,0,0,0,0,2021,2
1,0,0,0,0,2021,2
1,812678.9333,58438,0.059534992,-0.548333243,2021,2
1,0,0,0,0,2021,2
9999,0,0,0,0,2021,3
9999,0,0,0,0,2021,3
9999,241208.25,14767,0.007392722,-0.130227353,2021,3
73,58,8,0.000168577,-0.957671958,2021,3
73,710,26,0.000350296,-0.936585366,2021,3
73,371514,14924,0.00747132,-0.213118212,2021,3
60,99866.68333,7042,0.148390088,,2021,3
60,209520.4333,11585,0.156083694,,2021,3
60,3198821.383,175379,0.087799029,0.320734398,2021,3
58,4652.15,194,0.002613745,,2021,3
58,72226.21667,2471,0.001237043,0.690150479,2021,3
58,1417.883333,83,0.001748989,,2021,3
56,141892.9833,8059,0.169820465,,2021,3
56,2408878.217,125086,0.06262112,-0.180086523,2021,3
56,206191.3,10728,0.144537408,,2021,3
54,0,0,0,0,2021,3
54,259808,7750,0.00387984,0.526492023,2021,3
54,0,0,0,0,2021,3
53,0,0,0,0,2021,3
53,0,0,0,0,2021,3
53,400343,14527,0.007272573,1.292771465,2021,3
43,755778,44201,0.022128105,0.124650145,2021,3
43,0,0,0,0,2021,3
43,0,0,0,0,2021,3
4,506054.7333,32264,0.679871881,-0.676298258,2021,3
4,852224.1,51690,0.696414858,-0.303519457,2021,3
4,2244334.333,143876,0.072027855,-0.186644959,2021,3
29,230289,7269,0.00363904,1.126060252,2021,3
29,0,0,0,0,2021,3
29,0,0,0,0,2021,3
25,0,0,0,0,2021,3
25,0,0,0,0,2021,3
25,0,0,0,0,2021,3
3,0,0,0,0,2021,3
3,19824331.1,1325110,0.66338257,0.292845742,2021,3
3,0,0,0,0,2021,3
1,2177343.967,122145,0.061148783,0.171519825,2021,3
1,0,0,0,0,2021,3
1,0,0,0,0,2021,3
9999,0,0,0,0,2021,4
9999,438124.3833,26123,0.00761588,1.308909316,2021,4
9999,0,0,0,0,2021,4
73,1742,63,0.000530241,-0.689655172,2021,4
73,137,11,0.000146059,-0.796296296,2021,4
73,584140,23293,0.006790824,0.046970514,2021,4
60,6511151.883,339941,0.099106141,2.298060598,2021,4
60,482067.9667,26913,0.226513711,,2021,4
60,256525.05,16451,0.218437965,,2021,4
58,7618.35,298,0.002508122,,2021,4
58,107640.4333,3719,0.001084234,0.469960474,2021,4
58,3091.75,159,0.002111217,,2021,4
56,354238.8667,18150,0.152759776,,2021,4
56,4246368.333,209891,0.061191463,1.281820751,2021,4
56,231080.7333,13755,0.182640217,,2021,4
54,0,0,0,0,2021,4
54,0,0,0,0,2021,4
54,443060,13331,0.00388651,2.667400275,2021,4
53,0,0,0,0,2021,4
53,0,0,0,0,2021,4
53,487211,19088,0.005564901,2.229780034,2021,4
43,0,0,0,0,2021,4
43,0,0,0,0,2021,4
43,1261031,74766,0.021797223,0.763515426,2021,4
4,1179903.1,73390,0.617688151,0.741493047,2021,4
4,3261620.467,213202,0.062156749,1.139465339,2021,4
4,711910.8333,44936,0.596664542,-0.148197293,2021,4
29,0,0,0,0,2021,4
29,0,0,0,0,2021,4
29,321525,10297,0.00300198,1.237991741,2021,4
25,0,0,0,0,2021,4
25,0,0,0,0,2021,4
25,0,0,0,0,2021,4
3,35524523.92,2281849,0.665248523,1.808111574,2021,4
3,0,0,0,0,2021,4
3,0,0,0,0,2021,4
1,0,0,0,0,2021,4
1,3909266.15,214570,0.062555575,2.937425452,2021,4
1,0,0,0,0,2021,4
9999,0,0,0,0,2021,5
9999,0,0,0,0,2021,5
9999,675643.8667,40412,0.011057013,0.921270324,2021,5
73,478930,20268,0.00554547,-0.085379061,2021,5
73,141,24,0.00029479,-0.837837838,2021,5
73,1425,77,0.000596747,-0.770833333,2021,5
60,393827.6,25687,0.315510846,,2021,5
60,745174.6,41760,0.323638139,,2021,5
60,7306884.217,377294,0.103230343,1.147522881,2021,5
58,88531.26667,3014,0.000824652,-0.45908112,2021,5
58,8806.016667,342,0.002650485,,2021,5
58,4668.716667,228,0.002800501,,2021,5
56,3441069.85,188274,0.051513116,0.540199607,2021,5
56,324973.4333,17553,0.136034968,,2021,5
56,204562.7833,12652,0.155403248,,2021,5
54,0,0,0,0,2021,5
54,310113,9843,0.002693115,0.093180809,2021,5
54,0,0,0,0,2021,5
53,397098,15101,0.004131742,0.871715419,2021,5
53,0,0,0,0,2021,5
53,0,0,0,0,2021,5
43,0,0,0,0,2021,5
43,0,0,0,0,2021,5
43,1385277,80635,0.022062314,0.16287622,2021,5
4,2835738.333,190382,0.05208988,0.570523502,2021,5
4,990588.5,64398,0.49908163,0.218090338,2021,5
4,584767.3333,38652,0.474758641,-0.384620283,2021,5
29,291072,8840,0.002418687,0.14374434,2021,5
29,0,0,0,0,2021,5
29,0,0,0,0,2021,5
25,427783.9167,18153,0.004966791,-0.142715466,2021,5
25,92908.5,4903,0.037998032,139.0857143,2021,5
25,67713.71667,4171,0.051231975,180.3478261,2021,5
3,0,0,0,0,2021,5
3,0,0,0,0,2021,5
3,38913122.97,2452900,0.671131024,0.895762069,2021,5
1,0,0,0,0,2021,5
1,4650823.483,249759,0.068335853,1.34130771,2021,5
1,0,0,0,0,2021,5
9999,0,0,0,0,2021,6
9999,0,0,0,0,2021,6
9999,961691.9,61645,0.014293445,0.831674343,2021,6
73,1341,67,0.000383442,-0.854347826,2021,6
73,248,18,0.000168456,-0.94,2021,6
73,550490,22826,0.005292598,0.385661385,2021,6
60,679664.1333,40165,0.375890242,,2021,6
60,11264183.82,564161,0.130810357,0.970207372,2021,6
60,1279865.217,69166,0.395838222,,2021,6
58,4668.616667,322,0.003013486,39.25,2021,6
58,99185.6,3563,0.000826142,-0.465576721,2021,6
58,12911.6,545,0.003119044,89.83333333,2021,6
56,4132488.933,218745,0.050719762,0.153694015,2021,6
56,339364.1833,18482,0.105772808,1319.142857,2021,6
56,224188.8333,13534,0.126659991,643.4761905,2021,6
54,308896,9656,0.002238908,-0.084392187,2021,6
54,0,0,0,0,2021,6
54,0,0,0,0,2021,6
53,0,0,0,0,2021,6
53,0,0,0,0,2021,6
53,396714,15113,0.003504207,0.680155642,2021,6
43,0,0,0,0,2021,6
43,0,0,0,0,2021,6
43,1375321,83075,0.019262357,-0.098402466,2021,6
4,733804.6667,46080,0.431246666,-0.376505291,2021,6
4,3522712.633,232606,0.053933671,0.607971906,2021,6
4,1250153.6,78998,0.452106929,0.178687595,2021,6
29,334091,10408,0.002413272,0.179911575,2021,6
29,0,0,0,0,2021,6
29,0,0,0,0,2021,6
25,499630.9,22344,0.005180838,-0.145904209,2021,6
25,134058.15,7475,0.042779555,1.820754717,2021,6
25,108769.85,6734,0.06302116,2.963507946,2021,6
3,0,0,0,0,2021,6
3,0,0,0,0,2021,6
3,44386829.58,2791841,0.647335987,0.599487241,2021,6
1,0,0,0,0,2021,6
1,5177779.25,276833,0.064188456,0.527927719,2021,6
1,0,0,0,0,2021,6
9999,0,0,0,0,2021,7
9999,1326791.383,88945,0.016533508,1.050321569,2021,7
9999,0,0,0,0,2021,7
73,828,38,0.000176999,-0.956471936,2021,7
73,355,23,0.000175627,-0.983972125,2021,7
73,627814,26514,0.004928545,0.408820404,2021,7
60,1538089.367,85718,0.399262195,273.7371795,2021,7
60,14013304.73,738727,0.137317993,0.254740135,2021,7
60,880079.9333,52405,0.40016341,769.6617647,2021,7
58,127192.1667,5023,0.000933698,-0.405983917,2021,7
58,5942.516667,340,0.002596232,0.75257732,2021,7
58,14416.9,756,0.00352134,0.5782881,2021,7
56,376171.1667,19836,0.092393254,4.336561743,2021,7
56,5630856.917,301316,0.056010012,0.234911762,2021,7
56,254718.1167,14640,0.111790713,4.943970767,2021,7
54,0,0,0,0,2021,7
54,0,0,0,0,2021,7
54,354403,11293,0.002099195,0.012552676,2021,7
53,424630,17118,0.003181973,0.80455408,2021,7
53,0,0,0,0,2021,7
53,0,0,0,0,2021,7
43,0,0,0,0,2021,7
43,0,0,0,0,2021,7
43,1776883,110710,0.020579287,-0.022902785,2021,7
4,841818.0667,54960,0.419673333,-0.286493223,2021,7
4,1514014.7,98516,0.458873451,0.22724668,2021,7
4,4514855.167,309522,0.057535382,0.690084089,2021,7
29,0,0,0,0,2021,7
29,0,0,0,0,2021,7
29,0,0,0,0,2021,7
25,166385.0333,9827,0.045772762,0.466716418,2021,7
25,130504,8591,0.065600684,0.376321692,2021,7
25,707491.6333,32609,0.006061512,-0.093035545,2021,7
3,0,0,0,0,2021,7
3,52581566.65,3392105,0.630540175,0.429978538,2021,7
3,0,0,0,0,2021,7
1,0,0,0,0,2021,7
1,6339832.767,345799,0.064278718,0.225086355,2021,7
1,0,0,0,0,2021,7
9999,0,0,0,0,2021,8
9999,0,0,0,0,2021,8
9999,1145673.083,80548,0.018693745,1.127915885,2021,8
73,77,3,2.99889e-05,-0.985507246,2021,8
73,107,4,2.44746e-05,-0.988304094,2021,8
73,466498,20350,0.00472287,0.53019024,2021,8
60,778065.1833,45198,0.451812829,14.0760507,2021,8
60,1235073.6,68315,0.417994922,8.204392347,2021,8
60,11011952.27,601791,0.139664887,0.153618771,2021,8
58,97637.95,4011,0.000930881,-0.297055731,2021,8
58,12581.46667,710,0.004344235,-0.016620499,2021,8
58,5367.516667,318,0.003178824,0.025806452,2021,8
56,3775789.317,215830,0.050090268,0.106173827,2021,8
56,245465.6333,12781,0.078202343,0.113036663,2021,8
56,176950.3667,9940,0.099363236,0.172446332,2021,8
54,0,0,0,0,2021,8
54,0,0,0,0,2021,8
54,208249,6960,0.001615291,-0.156363636,2021,8
53,0,0,0,0,2021,8
53,318917,13979,0.003244275,0.635736017,2021,8
53,0,0,0,0,2021,8
43,1381032,90406,0.02098161,0.069741575,2021,8
43,0,0,0,0,2021,8
43,0,0,0,0,2021,8
4,563730.1667,37366,0.373521797,-0.318412316,2021,8
4,3650352.3,255156,0.059217127,0.714205095,2021,8
4,1135408.167,73376,0.448961361,0.189353908,2021,8
29,0,0,0,0,2021,8
29,0,0,0,0,2021,8
29,0,0,0,0,2021,8
25,134986.4,8249,0.050472665,0.103249967,2021,8
25,519538.4333,23968,0.005562543,-0.017825677,2021,8
25,107279.9333,7212,0.072093325,-0.303592121,2021,8
3,40584950.22,2680424,0.62207829,0.301600035,2021,8
3,0,0,0,0,2021,8
3,0,0,0,0,2021,8
1,5674406.75,315398,0.073198214,0.244865981,2021,8
1,0,0,0,0,2021,8
1,0,0,0,0,2021,8
9999,1480722.383,109070,0.018258036,1.180266262,2021,9
9999,0,0,0,0,2021,9
9999,0,0,0,0,2021,9
73,20,3,2.2493e-05,-0.972222222,2021,9
73,959170,44916,0.007518822,2.163766993,2021,9
73,152,9,4.13609e-05,-0.948571429,2021,9
60,1005833.917,63774,0.478155576,4.493496425,2021,9
60,1536960.7,88203,0.405350258,2.665503054,2021,9
60,12179206.42,703396,0.11774667,0.261289628,2021,9
58,19822.66667,1066,0.004898965,0.529411765,2021,9
58,124936.1833,5178,0.000866784,-0.088701162,2021,9
58,9559.516667,520,0.003898782,0.187214612,2021,9
56,5569542.767,324725,0.054358125,0.3027248,2021,9
56,336223.35,17111,0.078636194,-0.071215329,2021,9
56,208132.9667,11585,0.086860356,-0.18260072,2021,9
54,322966,10554,0.001766712,-0.115487764,2021,9
54,0,0,0,0,2021,9
54,0,0,0,0,2021,9
53,0,0,0,0,2021,9
53,549833,32845,0.005498168,1.587239071,2021,9
53,0,0,0,0,2021,9
43,0,0,0,0,2021,9
43,0,0,0,0,2021,9
43,1961068,130301,0.02181205,0.178085784,2021,9
4,1537136.2,99910,0.459151551,0.324082909,2021,9
4,4748949.4,335296,0.056127683,0.76030576,2021,9
4,742892.2,47774,0.358193065,-0.196832655,2021,9
29,0,0,0,0,2021,9
29,0,0,0,0,2021,9
29,315752,14646,0.002451702,0.197253331,2021,9
25,127432.7667,9719,0.072869728,-0.200871567,2021,9
25,165592.6,11298,0.051921672,0.394470501,2021,9
25,624618.2167,34978,0.005855227,0.681472935,2021,9
3,57644262.98,3728487,0.624139075,0.282799316,2021,9
3,0,0,0,0,2021,9
3,0,0,0,0,2021,9
1,8203883.267,499416,0.083600946,0.396768573,2021,9
1,0,0,0,0,2021,9
1,0,0,0,0,2021,9
9999,0,0,0,0,2021,10
9999,0,0,0,0,2021,10
9999,900021.05,77271,0.018270801,1.949049691,2021,10
73,16,2,1.1628e-05,-0.941176471,2021,10
73,0,0,0,0,2021,10
73,412337,18453,0.004363229,0.481098001,2021,10
60,6303050.333,414719,0.0980607,0.411348121,2021,10
60,767268.1667,60484,0.541442498,3.048731508,2021,10
60,1081428.3,72864,0.423632833,1.625635112,2021,10
58,5062.466667,339,0.00303467,0.948275862,2021,10
58,10976.08333,652,0.003790742,0.689119171,2021,10
58,63631.1,2958,0.000699422,0.211798443,2021,10
56,4563174.433,262213,0.062000512,0.524166313,2021,10
56,101538.7667,6753,0.060451709,-0.275040258,2021,10
56,230348.6,13322,0.077454389,0.016170862,2021,10
54,206234,6607,0.001562231,-0.176287246,2021,10
54,0,0,0,0,2021,10
54,0,0,0,0,2021,10
53,0,0,0,0,2021,10
53,534378,30107,0.007118829,1.953403963,2021,10
53,0,0,0,0,2021,10
43,1286674,93058,0.022003652,0.312561708,2021,10
43,0,0,0,0,2021,10
43,0,0,0,0,2021,10
4,3615520.233,261932,0.061934069,0.466765223,2021,10
4,1207808.467,77770,0.45215642,0.132286996,2021,10
4,593553.6667,38002,0.340187451,-0.162767129,2021,10
29,0,0,0,0,2021,10
29,183589,10537,0.002491484,0.500355973,2021,10
29,0,0,0,0,2021,10
25,70434.83333,6131,0.054883671,0.358820922,2021,10
25,91739.2,7388,0.042953988,1.384764364,2021,10
25,303361.2167,19907,0.004707029,1.28816092,2021,10
3,38525442.38,2677504,0.633098356,0.356236602,2021,10
3,0,0,0,0,2021,10
3,0,0,0,0,2021,10
1,0,0,0,0,2021,10
1,0,0,0,0,2021,10
1,5595673.967,353941,0.083689685,0.652555351,2021,10
9999,0,0,0,0,2021,11
9999,601904.5667,56550,0.018011843,1.810356823,2021,11
9999,0,0,0,0,2021,11
73,0,0,0,0,2021,11
73,343214,15446,0.004919733,0.228310139,2021,11
73,0,0,0,0,2021,11
60,3163513.133,244530,0.077885693,0.168456966,2021,11
60,675483.0333,51332,0.386579809,1.409726786,2021,11
60,510308.5333,46790,0.554252547,2.602556206,2021,11
58,31260.25,1753,0.000558351,-0.002844141,2021,11
58,2578.6,178,0.002108505,0.762376238,2021,11
58,5914.383333,397,0.002989796,0.703862661,2021,11
56,76364.08333,5372,0.06363421,-0.358567164,2021,11
56,3349168.1,212028,0.067533422,0.497119132,2021,11
56,176179,11088,0.083503408,-0.030769231,2021,11
54,120110,4045,0.00128838,-0.353007038,2021,11
54,0,0,0,0,2021,11
54,0,0,0,0,2021,11
53,424162,22690,0.007227033,1.260635648,2021,11
53,0,0,0,0,2021,11
53,0,0,0,0,2021,11
43,0,0,0,0,2021,11
43,903929,67086,0.021367683,0.23057451,2021,11
43,0,0,0,0,2021,11
4,502645.4,32080,0.380004738,-0.12821349,2021,11
4,3297666.433,241594,0.076950542,0.592787447,2021,11
4,1063481.567,69968,0.526926987,0.266159971,2021,11
29,0,0,0,0,2021,11
29,0,0,0,0,2021,11
29,90768,5962,0.001898967,0.302031011,2021,11
25,0,0,0,0,2021,11
25,0,0,0,0,2021,11
25,0,0,0,0,2021,11
3,0,0,0,0,2021,11
3,0,0,0,0,2021,11
3,27852825.35,2023421,0.644483487,0.222805195,2021,11
1,0,0,0,0,2021,11
1,3487367.767,244496,0.077874864,0.584149178,2021,11
1,0,0,0,0,2021,11
9999,0,0,0,0,2021,12
9999,453478.3667,47273,0.018419435,2.95954435,2021,12
9999,0,0,0,0,2021,12
73,290780,12749,0.004967516,0.274135519,2021,12
73,0,0,0,0,2021,12
73,0,0,0,0,2021,12
60,372597.1333,34450,0.519576496,3.858271048,2021,12
60,479680.0333,38547,0.361482051,2.694718681,2021,12
60,2146981.867,179351,0.069882259,0.546049342,2021,12
58,1536.3,107,0.001613779,2.566666667,2021,12
58,3364.05,197,0.001847406,0.912621359,2021,12
58,17271.8,970,0.00037795,0.352859135,2021,12
56,2560741.75,174790,0.068105112,0.971174991,2021,12
56,162698.1833,10812,0.10139165,0.299206921,2021,12
56,67072.93333,4885,0.073675796,-0.238147224,2021,12
54,0,0,0,0,2021,12
54,0,0,0,0,2021,12
54,114966,3830,0.00149232,0.520444621,2021,12
53,0,0,0,0,2021,12
53,365339,18896,0.007362631,1.402542912,2021,12
53,0,0,0,0,2021,12
43,0,0,0,0,2021,12
43,717146,55471,0.0216137,0.762326852,2021,12
43,0,0,0,0,2021,12
4,384902.0667,26862,0.405133929,-0.164010955,2021,12
4,798725.1333,57080,0.535278893,0.229483479,2021,12
4,2468733.067,193820,0.075519955,0.505468216,2021,12
29,0,0,0,0,2021,12
29,0,0,0,0,2021,12
29,58273,3920,0.001527387,1.59602649,2021,12
25,0,0,0,0,2021,12
25,0,0,0,0,2021,12
25,0,0,0,0,2021,12
3,21746802.75,1724436,0.671908619,0.568001222,2021,12
3,0,0,0,0,2021,12
3,0,0,0,0,2021,12
1,0,0,0,0,2021,12
1,0,0,0,0,2021,12
1,1982652.667,150968,0.058823117,0.986708603,2021,12
9999,269070.8333,28626,0.016840914,1.393478261,2022,1
9999,0,0,0,0,2022,1
9999,0,0,0,0,2022,1
73,433193,19765,0.011627914,0.333940744,2022,1
73,0,0,0,0,2022,1
73,0,0,0,0,2022,1
60,131001.4,11293,0.276891014,1.067936275,2022,1
60,182441.1,14384,0.185657494,0.865629053,2022,1
60,969846.4667,86357,0.050804541,0.007008256,2022,1
58,10658.35,651,0.000382989,0.122413793,2022,1
58,784.6333333,66,0.001618242,2.882352941,2022,1
58,1871.55,151,0.001948991,1.188405797,2022,1
56,1407956.867,104908,0.061718249,0.194362221,2022,1
56,91549.41667,6647,0.08579431,-0.187110187,2022,1
56,38364.86667,3186,0.078116955,-0.491460495,2022,1
54,0,0,0,0,2022,1
54,66469,2301,0.001353697,-0.27390344,2022,1
54,0,0,0,0,2022,1
53,0,0,0,0,2022,1
53,0,0,0,0,2022,1
53,310130,14805,0.008709905,0.488538106,2022,1
43,463651,36356,0.021388537,0.088828991,2022,1
43,0,0,0,0,2022,1
43,0,0,0,0,2022,1
4,842906.6,56294,0.726599205,0.277608824,2022,1
4,402492.3,26240,0.643373789,-0.163585363,2022,1
4,2873482.133,206238,0.12133153,0.605989815,2022,1
29,0,0,0,0,2022,1
29,0,0,0,0,2022,1
29,0,0,0,0,2022,1
25,0,0,0,0,2022,1
25,0,0,0,0,2022,1
25,0,0,0,0,2022,1
3,0,0,0,0,2022,1
3,0,0,0,0,2022,1
3,13124103.08,1112577,0.654538299,-0.017939785,2022,1
1,1127505.983,87205,0.051303426,0.181879786,2022,1
1,0,0,0,0,2022,1
1,0,0,0,0,2022,1
9999,0,0,0,0,2022,2
9999,0,0,0,0,2022,2
9999,279645.9167,29724,0.016390125,5.321565291,2022,2
73,0,0,0,0,2022,2
73,0,0,0,0,2022,2
73,438047,20226,0.011152828,0.301544402,2022,2
60,914835.1667,82294,0.045377774,1.09628856,2022,2
60,162021.6,12708,0.153465287,2.823104693,2022,2
60,123775.1667,11267,0.279183289,3.487056949,2022,2
58,9658.866667,507,0.000279565,0.48245614,2022,2
58,1421.733333,118,0.001425,1.681818182,2022,2
58,205.1166667,20,0.000495577,0.428571429,2022,2
56,106922.15,7639,0.092250655,0.159356503,2022,2
56,38724.33333,2912,0.072156008,-0.426432933,2022,2
56,1887888.317,135642,0.07479442,1.117751756,2022,2
54,0,0,0,0,2022,2
54,0,0,0,0,2022,2
54,86133,2882,0.001589165,-0.056010481,2022,2
53,0,0,0,0,2022,2
53,0,0,0,0,2022,2
53,338256,20423,0.011261456,1.795756331,2022,2
43,0,0,0,0,2022,2
43,487430,36807,0.020295766,0.90620954,2022,2
43,0,0,0,0,2022,2
4,3300152.267,243872,0.134473577,0.812123824,2022,2
4,929511.7333,62342,0.752859058,0.32192536,2022,2
4,397289.3,26158,0.648165126,-0.186528175,2022,2
29,0,0,0,0,2022,2
29,0,0,0,0,2022,2
29,0,0,0,0,2022,2
25,0,0,0,0,2022,2
25,0,0,0,0,2022,2
25,0,0,0,0,2022,2
3,13745733.47,1135773,0.626277136,0.793635428,2022,2
3,0,0,0,0,2022,2
3,0,0,0,0,2022,2
1,0,0,0,0,2022,2
1,0,0,0,0,2022,2
1,1433975.767,105381,0.058108188,0.803295801,2022,2
9999,474653.25,45356,0.017116118,2.071443083,2022,3
9999,0,0,0,0,2022,3
9999,0,0,0,0,2022,3
73,452448,19935,0.007522925,0.335767891,2022,3
73,0,0,0,0,2022,3
73,0,0,0,0,2022,3
60,486126.4167,33433,0.320107619,1.885886923,2022,3
60,2972351.45,197190,0.074414129,0.124364947,2022,3
60,302813.4,25040,0.45494186,2.555808009,2022,3
58,5298.033333,307,0.002939402,0.582474227,2022,3
58,39982.05,1702,0.000642288,-0.311210036,2022,3
58,2232.35,125,0.002271076,0.506024096,2022,3
56,3830106.033,211232,0.079713197,0.688694178,2022,3
56,58622.18333,4217,0.076617006,-0.476734086,2022,3
56,155892.0833,9893,0.094721523,-0.077833706,2022,3
54,0,0,0,0,2022,3
54,251103,8018,0.003025775,0.034580645,2022,3
54,0,0,0,0,2022,3
53,440401,23074,0.008707498,0.588352723,2022,3
53,0,0,0,0,2022,3
53,0,0,0,0,2022,3
43,0,0,0,0,2022,3
43,770407,54304,0.020492849,0.228569489,2022,3
43,0,0,0,0,2022,3
4,883140.2,60810,0.582231456,0.176436448,2022,3
4,3667937.233,271638,0.102508774,0.888000778,2022,3
4,387653.9667,25658,0.466170058,-0.204748326,2022,3
29,0,0,0,0,2022,3
29,0,0,0,0,2022,3
29,0,0,0,0,2022,3
25,0,0,0,0,2022,3
25,0,0,0,0,2022,3
25,0,0,0,0,2022,3
3,0,0,0,0,2022,3
3,0,0,0,0,2022,3
3,21789597.42,1661066,0.626841013,0.25353065,2022,3
1,0,0,0,0,2022,3
1,0,0,0,0,2022,3
1,2410588.483,156385,0.059015435,0.280322567,2022,3
9999,0,0,0,0,2022,4
9999,0,0,0,0,2022,4
9999,759611.3,67981,0.016934223,1.602342763,2022,4
73,572941,25379,0.006321967,0.089554802,2022,4
73,0,0,0,0,2022,4
73,0,0,0,0,2022,4
60,549206.1167,49718,0.551802977,2.022187101,2022,4
60,4207452.633,290736,0.072423006,-0.144745706,2022,4
60,753909.8167,54733,0.34141549,1.033701185,2022,4
58,2310.033333,124,0.001376233,-0.220125786,2022,4
58,66503.63333,2736,0.000681544,-0.264318365,2022,4
58,9729.5,478,0.002981686,0.604026846,2022,4
56,101158.7833,6791,0.075370973,-0.506288622,2022,4
56,5663143.467,310348,0.0773084,0.478615091,2022,4
56,254193.4,16235,0.101271271,-0.105509642,2022,4
54,388783,11882,0.002959834,-0.108694021,2022,4
54,0,0,0,0,2022,4
54,0,0,0,0,2022,4
53,0,0,0,0,2022,4
53,0,0,0,0,2022,4
53,747394,41576,0.010356677,1.178122381,2022,4
43,1225265,83510,0.020802533,0.116951556,2022,4
43,0,0,0,0,2022,4
43,0,0,0,0,2022,4
4,4861037.9,361524,0.090056459,0.695687658,2022,4
4,1285928.3,88866,0.554331553,0.210873416,2022,4
4,489475.9,33468,0.371449817,-0.255207406,2022,4
29,0,0,0,0,2022,4
29,0,0,0,0,2022,4
29,0,0,0,0,2022,4
25,0,0,0,0,2022,4
25,0,0,0,0,2022,4
25,0,0,0,0,2022,4
3,0,0,0,0,2022,4
3,0,0,0,0,2022,4
3,35352701.17,2515416,0.626595905,0.102358657,2022,4
1,4831713.867,303327,0.075559453,0.413650557,2022,4
1,0,0,0,0,2022,4
1,0,0,0,0,2022,4
9999,853596.6167,69103,0.016938621,0.709962387,2022,5
9999,0,0,0,0,2022,5
9999,0,0,0,0,2022,5
73,0,0,0,0,2022,5
73,516623,23772,0.005827025,0.172883363,2022,5
73,0,0,0,0,2022,5
60,1072491.583,72317,0.449369291,0.731728927,2022,5
60,7143482.883,419118,0.10273477,0.110852545,2022,5
60,525680.5,40626,0.547594015,0.58157823,2022,5
58,96001.48333,3944,0.000966759,0.308560053,2022,5
58,2587.466667,174,0.00234533,-0.236842105,2022,5
58,11045.78333,552,0.003430063,0.614035088,2022,5
56,191838.7167,12283,0.07632511,-0.300233578,2022,5
56,89476.71667,5877,0.079215528,-0.53548846,2022,5
56,4736787.017,267713,0.065622172,0.421932928,2022,5
54,0,0,0,0,2022,5
54,0,0,0,0,2022,5
54,0,0,0,0,2022,5
53,0,0,0,0,2022,5
53,0,0,0,0,2022,5
53,442997,23857,0.00584786,0.57982915,2022,5
43,0,0,0,0,2022,5
43,0,0,0,0,2022,5
43,1230263,79889,0.0195825,-0.009251566,2022,5
4,358522.5667,24566,0.331122793,-0.364431336,2022,5
4,1018622.567,71336,0.443273473,0.107736265,2022,5
4,4326229.633,315694,0.077383339,0.658213487,2022,5
29,126789.8833,3789,0.000928765,-0.57138009,2022,5
29,0,0,0,0,2022,5
29,0,0,0,0,2022,5
25,43859.5,2947,0.039722335,-0.293454807,2022,5
25,310652.3833,15347,0.003761877,-0.154575001,2022,5
25,74824.86667,4442,0.027602063,-0.094024067,2022,5
3,0,0,0,0,2022,5
3,0,0,0,0,2022,5
3,37835154.08,2548544,0.624702545,0.038992213,2022,5
1,0,0,0,0,2022,5
1,0,0,0,0,2022,5
1,5346878.717,308842,0.075703768,0.236560044,2022,5
9999,0,0,0,0,2022,6
9999,0,0,0,0,2022,6
9999,1248245.65,92422,0.018671515,0.499261903,2022,6
73,566288,25867,0.00522577,0.133225269,2022,6
73,0,0,0,0,2022,6
73,0,0,0,0,2022,6
60,9997225.367,565788,0.114303077,0.002883929,2022,6
